requirement_id,user_id,application_domain,tags,novelty,usefulness,clarity
2787,441,Energy,"fridge, freezer",2,3,5
2788,445,Entertainment, shower music,4,4,4
2789,445,Energy,"weather, detection, heat, A/C",5,5,5
2789,445,Energy,"weather, detection, heat, A/C",2,4,5
2789,445,Energy,"weather, detection, heat, A/C",4,4,4
2790,445,Health,"oven, app, automatic",2,2,3
2790,445,Health,"oven, app, automatic",4,5,4
2790,445,Health,"oven, app, automatic",2,5,4
2792,445,Health,"cooking, appliances, sync",4,3,3
2792,445,Health,"cooking, appliances, sync",4,3,3
2792,445,Health,"cooking, appliances, sync",4,3,4
2793,445,Energy,"shades, sunlight, energy saver",4,2,4
2793,445,Energy,"shades, sunlight, energy saver",2,4,4
2793,445,Energy,"shades, sunlight, energy saver",4,4,3
2794,445,Energy,"solar panel, sunlight, efficiency",5,5,5
2794,445,Energy,"solar panel, sunlight, efficiency",3,5,5
2795,445,Safety,"surveillance, smartphone, remote access",2,4,4
2795,445,Safety,"surveillance, smartphone, remote access",3,4,4
2795,445,Safety,"surveillance, smartphone, remote access",2,4,3
2796,445,Entertainment,"smart mirror, news, weather, display",4,4,5
2796,445,Entertainment,"smart mirror, news, weather, display",5,5,5
2796,445,Entertainment,"smart mirror, news, weather, display",5,4,5
2796,445,Entertainment,"smart mirror, news, weather, display",4,5,4
2797,445,Entertainment,"media, voice commands, remote access",3,5,4
2797,445,Entertainment,"media, voice commands, remote access",4,1,4
2797,445,Entertainment,"media, voice commands, remote access",4,4,3
2797,445,Entertainment,"media, voice commands, remote access",5,3,3
2799,447,Safety,pet care,5,3,5
2800,447,Safety,pet care,4,5,5
2800,447,Safety,pet care,1,5,5
2800,447,Safety,pet care,5,5,5
2804,447,Health,pets,5,5,5
2804,447,Health,pets,5,5,5
2804,447,Health,pets,5,5,5
2805,447,Energy,pets fish,4,5,5
2805,447,Energy,pets fish,1,2,5
2805,447,Energy,pets fish,5,4,4
2806,447,Safety,"pets, fish",5,2,5
2806,447,Safety,"pets, fish",3,3,3
2806,447,Safety,"pets, fish",5,4,5
2807,447,Safety,"pet, fish",5,4,5
2808,447,Health,,4,3,4
2808,447,Health,,4,4,4
2809,448,Safety,wandering prevention; door alarms; window alarms; children; autism,4,4,5
2809,448,Safety,wandering prevention; door alarms; window alarms; children; autism,5,5,5
2809,448,Safety,wandering prevention; door alarms; window alarms; children; autism,5,4,4
2810,448,Energy,conservation; alternative heating; remote fireplace,2,3,5
2810,448,Energy,conservation; alternative heating; remote fireplace,2,3,4
2810,448,Energy,conservation; alternative heating; remote fireplace,2,5,3
2811,448,Entertainment,missinglovies; children; GPS,3,4,4
2811,448,Entertainment,missinglovies; children; GPS,2,2,2
2811,448,Entertainment,missinglovies; children; GPS,4,4,5
2812,448,Energy,couch; comfort; remoteaccess,4,3,4
2812,448,Energy,couch; comfort; remoteaccess,3,5,4
2813,448,Safety,refrigerator; secure; ,4,5,4
2813,448,Safety,refrigerator; secure; ,4,4,4
2813,448,Safety,refrigerator; secure; ,2,4,4
2814,448,Entertainment,kitchen; recipes; cooking help,3,3,3
2814,448,Entertainment,kitchen; recipes; cooking help,4,4,5
2814,448,Entertainment,kitchen; recipes; cooking help,3,4,4
2815,448,Entertainment,shopping; recipes; cooking; groceries,4,5,5
2815,448,Entertainment,shopping; recipes; cooking; groceries,4,4,5
2815,448,Entertainment,shopping; recipes; cooking; groceries,4,5,5
2815,448,Entertainment,shopping; recipes; cooking; groceries,5,5,5
2816,448,Health,medicine; adminsteringmeds; kids,4,4,4
2816,448,Health,medicine; adminsteringmeds; kids,4,2,4
2818,448,Safety,vehicle; car maintenance; automated maintenance,2,5,3
2818,448,Safety,vehicle; car maintenance; automated maintenance,2,2,2
2818,448,Safety,vehicle; car maintenance; automated maintenance,3,3,5
2818,448,Safety,vehicle; car maintenance; automated maintenance,3,3,3
2818,448,Safety,vehicle; car maintenance; automated maintenance,3,2,2
2826,450,Energy,"coffee, food and drink",5,4,5
2829,451,Entertainment,relaxation,2,2,5
2829,451,Entertainment,relaxation,4,3,2
2829,451,Entertainment,relaxation,3,4,4
2829,451,Entertainment,relaxation,3,4,2
2830,450,Health,"food, pets, safety",5,5,5
2830,450,Health,"food, pets, safety",5,4,4
2832,451,Entertainment,food and drink,1,1,1
2832,451,Entertainment,food and drink,5,1,2
2832,451,Entertainment,food and drink,5,4,5
2832,451,Entertainment,food and drink,3,2,5
2833,450,Energy,"energy saving, wattage",5,5,5
2833,450,Energy,"energy saving, wattage",4,5,5
2834,451,Entertainment,relaxation,4,3,4
2834,451,Entertainment,relaxation,4,4,3
2834,451,Entertainment,relaxation,4,4,4
2835,450,Safety,"emergency, help",4,4,4
2835,450,Safety,"emergency, help",5,5,5
2836,455,Health,"comfort, temperature",2,3,4
2836,455,Health,"comfort, temperature",2,2,4
2836,455,Health,"comfort, temperature",3,5,5
2837,451,Entertainment,alarm,4,4,1
2837,451,Entertainment,alarm,2,3,5
2837,451,Entertainment,alarm,4,5,4
2837,451,Entertainment,alarm,1,2,2
2838,453,Safety,"stove, ",3,5,5
2838,453,Safety,"stove, ",3,4,4
2838,453,Safety,"stove, ",1,5,5
2839,454,Health,Pets Dog Housetraining,4,4,4
2839,454,Health,Pets Dog Housetraining,4,4,4
2840,450,Health,"pets, food",5,5,5
2840,450,Health,"pets, food",2,3,3
2840,450,Health,"pets, food",1,4,5
2841,451,Entertainment,shower music,5,4,4
2841,451,Entertainment,shower music,1,1,3
2841,451,Entertainment,shower music,4,3,3
2842,456,Safety,"children, safety",4,4,4
2842,456,Safety,"children, safety",3,3,4
2842,456,Safety,"children, safety",2,2,3
2843,458,Energy,"cooking, ",4,5,5
2843,458,Energy,"cooking, ",4,3,3
2844,451,Health,sleep,1,2,5
2844,451,Health,sleep,4,4,4
2844,451,Health,sleep,4,4,4
2845,450,Safety,"monitoring, health",5,5,4
2845,450,Safety,"monitoring, health",2,4,3
2845,450,Safety,"monitoring, health",4,4,4
2847,454,Health,Pets Dog Housetraining,4,2,3
2847,454,Health,Pets Dog Housetraining,5,5,4
2848,456,Safety,"child, safety",4,4,5
2848,456,Safety,"child, safety",3,4,5
2848,456,Safety,"child, safety",2,5,5
2849,451,Entertainment,phone,2,3,4
2849,451,Entertainment,phone,3,4,3
2850,453,Health,"vacuum, clean, recharge",2,3,4
2850,453,Health,"vacuum, clean, recharge",1,4,4
2850,453,Health,"vacuum, clean, recharge",2,5,5
2851,450,Energy,"automatic, controls, lighting",2,4,4
2851,450,Energy,"automatic, controls, lighting",4,4,5
2851,450,Energy,"automatic, controls, lighting",3,5,4
2852,451,Entertainment,texting,3,2,1
2852,451,Entertainment,texting,5,4,2
2853,456,Energy,"energy, bills",2,1,3
2853,456,Energy,"energy, bills",4,5,5
2853,456,Energy,"energy, bills",4,4,4
2854,450,Safety,"weather, alarm",3,4,4
2854,450,Safety,"weather, alarm",4,4,3
2854,450,Safety,"weather, alarm",2,3,4
2854,450,Safety,"weather, alarm",2,4,3
2855,458,Energy,,4,4,4
2855,458,Energy,,5,5,5
2855,458,Energy,,3,4,4
2856,456,Safety,"child, safety, parenting",1,5,5
2856,456,Safety,"child, safety, parenting",4,5,5
2857,451,Health,shower scents ,3,3,4
2857,451,Health,shower scents ,4,2,4
2858,457,Entertainment,"children, television, entertainment",2,3,5
2858,457,Entertainment,"children, television, entertainment",3,4,4
2858,457,Entertainment,"children, television, entertainment",5,4,5
2860,456,Safety,"safety, kitchen, sms",4,3,5
2860,456,Safety,"safety, kitchen, sms",3,4,4
2860,456,Safety,"safety, kitchen, sms",4,4,4
2861,450,Entertainment,"remote, thermostat, controls",3,3,4
2861,450,Entertainment,"remote, thermostat, controls",5,5,5
2861,450,Entertainment,"remote, thermostat, controls",3,5,5
2862,453,Energy,"budget, weekly usage",3,4,4
2862,453,Energy,"budget, weekly usage",5,5,5
2862,453,Energy,"budget, weekly usage",4,4,5
2863,458,Energy,hot water,4,3,3
2863,458,Energy,hot water,4,1,5
2863,458,Energy,hot water,2,3,4
2864,451,Entertainment,food,5,5,5
2864,451,Entertainment,food,3,3,3
2865,454,Energy,maintenance energy conservation ,5,5,5
2866,450,Entertainment,"data backup, data storage",1,3,3
2866,450,Entertainment,"data backup, data storage",4,4,4
2866,450,Entertainment,"data backup, data storage",3,4,4
2866,450,Entertainment,"data backup, data storage",4,4,4
2868,456,Entertainment,"phone app, music",4,4,5
2868,456,Entertainment,"phone app, music",4,4,4
2868,456,Entertainment,"phone app, music",1,2,5
2870,458,Energy,heating,3,4,3
2870,458,Energy,heating,4,2,4
2870,458,Energy,heating,1,3,4
2871,453,Entertainment,"pets, security",4,5,4
2871,453,Entertainment,"pets, security",5,5,5
2871,453,Entertainment,"pets, security",3,3,3
2872,457,Entertainment,"Children, bedtime, babysitting role",5,2,4
2872,457,Entertainment,"Children, bedtime, babysitting role",3,4,5
2872,457,Entertainment,"Children, bedtime, babysitting role",3,2,5
2873,456,Safety,"safety, doors",3,4,4
2873,456,Safety,"safety, doors",4,4,4
2873,456,Safety,"safety, doors",2,4,3
2873,456,Safety,"safety, doors",2,3,4
2873,456,Safety,"safety, doors",1,2,3
2874,453,Health,"water, conservation",1,5,3
2874,453,Health,"water, conservation",3,2,1
2874,453,Health,"water, conservation",4,4,4
2875,460,Energy,"power-surge, elecrticity, monitor",4,4,1
2875,460,Energy,"power-surge, elecrticity, monitor",1,2,3
2875,460,Energy,"power-surge, elecrticity, monitor",2,3,3
2875,460,Energy,"power-surge, elecrticity, monitor",3,4,2
2878,458,Safety,system failures,5,5,5
2878,458,Safety,system failures,4,3,4
2878,458,Safety,system failures,3,5,5
2879,453,Safety,"child, security",3,5,5
2879,453,Safety,"child, security",4,3,3
2880,457,Health,"Bathroom, Children, hygiene ",4,4,4
2880,457,Health,"Bathroom, Children, hygiene ",3,3,5
2880,457,Health,"Bathroom, Children, hygiene ",5,2,5
2883,456,Energy,"bills, water",5,5,5
2883,456,Energy,"bills, water",3,3,4
2883,456,Energy,"bills, water",4,4,5
2884,458,Safety,,2,5,5
2884,458,Safety,,5,5,5
2884,458,Safety,,2,4,4
2885,453,Safety,"motion, sensor, dark",3,5,4
2885,453,Safety,"motion, sensor, dark",5,5,4
2887,460,Safety,"doors, windows, security",5,5,5
2887,460,Safety,"doors, windows, security",4,4,4
2887,460,Safety,"doors, windows, security",2,5,5
2889,457,Safety,"Children, socializing, information",5,4,4
2889,457,Safety,"Children, socializing, information",4,4,5
2889,457,Safety,"Children, socializing, information",2,2,4
2890,456,Safety,"pets, fence, outdoors",3,3,2
2890,456,Safety,"pets, fence, outdoors",2,3,3
2890,456,Safety,"pets, fence, outdoors",2,3,2
2890,456,Safety,"pets, fence, outdoors",5,5,5
2890,456,Safety,"pets, fence, outdoors",3,4,3
2891,463,Energy,"energy, thermostat, heating and cooling",4,5,5
2891,463,Energy,"energy, thermostat, heating and cooling",4,4,5
2891,463,Energy,"energy, thermostat, heating and cooling",2,3,3
2892,453,Safety,"child, night",4,4,2
2892,453,Safety,"child, night",5,5,5
2892,453,Safety,"child, night",3,4,4
2893,458,Safety,"lighting, power, energy consumption",5,5,5
2893,458,Safety,"lighting, power, energy consumption",3,3,3
2893,458,Safety,"lighting, power, energy consumption",1,4,5
2894,460,Health,"body-temperature, comfort, ease",4,4,4
2894,460,Health,"body-temperature, comfort, ease",2,4,4
2894,460,Health,"body-temperature, comfort, ease",3,2,5
2895,463,Health,"food, stove, cooking",2,3,3
2895,463,Health,"food, stove, cooking",1,3,5
2895,463,Health,"food, stove, cooking",3,2,3
2896,457,Entertainment,"Pornography, marital relationships, entertainment",5,5,5
2896,457,Entertainment,"Pornography, marital relationships, entertainment",3,2,4
2896,457,Entertainment,"Pornography, marital relationships, entertainment",2,4,2
2897,454,Safety,Water Heater Water Temperature,1,1,5
2897,454,Safety,Water Heater Water Temperature,3,3,5
2897,454,Safety,Water Heater Water Temperature,2,3,4
2897,454,Safety,Water Heater Water Temperature,5,5,5
2898,455,Energy,"light, comfort",4,5,4
2898,455,Energy,"light, comfort",2,4,5
2898,455,Energy,"light, comfort",2,3,2
2899,460,Health,"insects, pests, monitor",5,4,4
2899,460,Health,"insects, pests, monitor",4,3,3
2899,460,Health,"insects, pests, monitor",4,1,5
2899,460,Health,"insects, pests, monitor",3,5,5
2900,458,Energy,"laundry, cost savings",4,4,3
2900,458,Energy,"laundry, cost savings",5,4,5
2900,458,Energy,"laundry, cost savings",4,5,5
2901,455,Energy,power,3,3,5
2901,455,Energy,power,3,5,5
2903,454,Energy,Clothes Dryer,3,5,5
2903,454,Energy,Clothes Dryer,3,5,5
2904,457,Safety,"Camera, marital relationships",5,1,5
2904,457,Safety,"Camera, marital relationships",5,4,4
2904,457,Safety,"Camera, marital relationships",4,5,5
2905,453,Health,"water, conservation",5,4,5
2905,453,Health,"water, conservation",5,4,4
2905,453,Health,"water, conservation",4,5,5
2906,455,Health,sleep,3,1,3
2906,455,Health,sleep,5,3,3
2907,453,Health,"child, internet",5,5,5
2907,453,Health,"child, internet",5,5,5
2908,457,Safety,Security,1,2,4
2908,457,Safety,Security,4,3,3
2908,457,Safety,Security,4,4,4
2909,461,Safety,Alerts Alarms,4,4,4
2909,461,Safety,Alerts Alarms,5,5,5
2909,461,Safety,Alerts Alarms,4,5,5
2909,461,Safety,Alerts Alarms,2,3,2
2911,458,Energy,"wrinkle free, alert, notification",2,3,3
2911,458,Energy,"wrinkle free, alert, notification",5,5,3
2911,458,Energy,"wrinkle free, alert, notification",5,5,5
2911,458,Energy,"wrinkle free, alert, notification",3,3,4
2912,460,Safety,"cat, door, identification",5,4,4
2912,460,Safety,"cat, door, identification",4,4,4
2913,455,Entertainment,"comfort,lazy",3,2,2
2913,455,Entertainment,"comfort,lazy",4,3,3
2913,455,Entertainment,"comfort,lazy",3,1,5
2914,457,Health,"bidet, toilet, hygein",3,2,2
2914,457,Health,"bidet, toilet, hygein",2,2,3
2915,454,Health,Chair,2,2,5
2915,454,Health,Chair,2,2,4
2915,454,Health,Chair,5,5,5
2916,460,Health,"food, monitor, alert",5,4,5
2916,460,Health,"food, monitor, alert",5,4,4
2916,460,Health,"food, monitor, alert",3,3,5
2917,461,Safety,curfew ,4,4,3
2917,461,Safety,curfew ,4,5,5
2918,458,Energy,"lighting dimmers, consumtion,",3,4,5
2919,455,Health,"comfort,heating",1,5,5
2919,455,Health,"comfort,heating",4,3,4
2919,455,Health,"comfort,heating",4,3,4
2919,455,Health,"comfort,heating",4,4,5
2919,455,Health,"comfort,heating",5,5,5
2919,455,Health,"comfort,heating",2,4,5
2920,461,Energy,,5,5,5
2920,461,Energy,,3,4,4
2920,461,Energy,,4,4,5
2921,455,Energy,"light,comfort",4,4,4
2922,463,Safety,"safety, security system, monitoring ",1,5,5
2922,463,Safety,"safety, security system, monitoring ",3,5,5
2922,463,Safety,"safety, security system, monitoring ",5,5,5
2923,460,Entertainment,"kids, homework",5,4,3
2923,460,Entertainment,"kids, homework",4,3,2
2923,460,Entertainment,"kids, homework",3,3,3
2924,463,Health,"freezer, food, kitchen",4,5,5
2924,463,Health,"freezer, food, kitchen",3,3,4
2924,463,Health,"freezer, food, kitchen",5,5,5
2924,463,Health,"freezer, food, kitchen",4,5,5
2925,460,Health,"trash cans, garbage",5,5,5
2925,460,Health,"trash cans, garbage",5,5,5
2925,460,Health,"trash cans, garbage",2,3,2
2926,455,Energy,"water,comfort",2,5,5
2926,455,Energy,"water,comfort",4,4,5
2926,455,Energy,"water,comfort",4,3,4
2926,455,Energy,"water,comfort",5,5,5
2927,463,Energy,"blinds, heating, automatic",5,5,5
2927,463,Energy,"blinds, heating, automatic",3,4,4
2928,460,Safety,"fire, extingush",3,2,1
2928,460,Safety,"fire, extingush",2,3,5
2928,460,Safety,"fire, extingush",4,3,4
2929,461,Health,health diet bodybuilding,5,4,4
2929,461,Health,health diet bodybuilding,4,4,4
2929,461,Health,health diet bodybuilding,3,1,3
2930,455,Safety,communication,5,3,4
2930,455,Safety,communication,1,2,3
2930,455,Safety,communication,3,4,5
2931,463,Energy,"appliances, energy",3,4,5
2932,455,Energy,"lazy,housework",5,5,5
2932,455,Energy,"lazy,housework",3,4,4
2932,455,Energy,"lazy,housework",3,3,1
2933,463,Energy,"lighting, automatic, energy",3,4,5
2933,463,Energy,"lighting, automatic, energy",2,4,4
2933,463,Energy,"lighting, automatic, energy",2,3,3
2935,461,Safety,animals,4,5,4
2935,461,Safety,animals,1,3,4
2935,461,Safety,animals,3,3,5
2937,461,Safety,pets dogs ,4,4,4
2937,461,Safety,pets dogs ,3,3,4
2938,466,Entertainment,,2,4,3
2938,466,Entertainment,,5,3,3
2938,466,Entertainment,,3,3,3
2939,466,Energy,,2,5,4
2939,466,Energy,,5,5,5
2940,465,Safety,"kitchen, safety, automated",4,3,5
2941,461,Health,fitness,1,3,4
2941,461,Health,fitness,3,3,5
2942,467,Safety,"Water, Damage",3,2,5
2942,467,Safety,"Water, Damage",4,3,3
2943,465,Entertainment,"television, voice",5,3,4
2943,465,Entertainment,"television, voice",2,2,2
2943,465,Entertainment,"television, voice",4,4,4
2944,466,Safety,,5,5,5
2944,466,Safety,,4,4,3
2944,466,Safety,,4,5,5
2945,467,Energy,"Electricity, Bills",1,3,4
2945,467,Energy,"Electricity, Bills",3,3,4
2945,467,Energy,"Electricity, Bills",5,5,5
2947,461,Energy,laundry,2,4,5
2947,461,Energy,laundry,3,5,5
2947,461,Energy,laundry,4,4,4
2948,466,Health,,5,4,5
2948,466,Health,,5,4,3
2948,466,Health,,5,5,5
2949,467,Health,"Grocery, Food, Pantry",5,3,4
2949,467,Health,"Grocery, Food, Pantry",4,4,5
2950,465,Health,"toilet, bathroom, sensor",5,4,4
2950,465,Health,"toilet, bathroom, sensor",5,5,5
2950,465,Health,"toilet, bathroom, sensor",5,5,5
2951,468,Energy,save energy,3,3,3
2951,468,Energy,save energy,5,4,4
2952,465,Safety,"location, child, sensor",3,3,3
2952,465,Safety,"location, child, sensor",1,4,5
2952,465,Safety,"location, child, sensor",3,5,5
2953,467,Safety,"Cabinets, Lock",3,5,5
2953,467,Safety,"Cabinets, Lock",2,5,5
2953,467,Safety,"Cabinets, Lock",4,3,4
2953,467,Safety,"Cabinets, Lock",2,3,3
2954,466,Energy,,5,5,5
2954,466,Energy,,4,4,4
2955,465,Health,"pet, door",3,3,5
2955,465,Health,"pet, door",3,4,4
2955,465,Health,"pet, door",4,4,5
2956,461,Health,air,5,5,5
2956,461,Health,air,3,4,4
2956,461,Health,air,4,4,3
2957,467,Entertainment,"Romance, Lightintg",3,4,4
2957,467,Entertainment,"Romance, Lightintg",4,3,4
2957,467,Entertainment,"Romance, Lightintg",3,3,5
2958,466,Safety,,1,1,5
2958,466,Safety,,4,3,3
2959,468,Safety,"cooking gas, alert",5,5,5
2959,468,Safety,"cooking gas, alert",3,3,3
2960,466,Entertainment,,5,1,5
2960,466,Entertainment,,2,4,3
2960,466,Entertainment,,3,5,5
2962,468,Health,"electric, flush",5,2,2
2962,468,Health,"electric, flush",1,1,1
2962,468,Health,"electric, flush",3,3,1
2963,466,Safety,,4,3,4
2963,466,Safety,,4,4,4
2963,466,Safety,,4,4,4
2964,467,Safety,"Hot, Water, Shower",4,4,5
2964,467,Safety,"Hot, Water, Shower",3,4,4
2964,467,Safety,"Hot, Water, Shower",3,4,3
2964,467,Safety,"Hot, Water, Shower",3,3,4
2966,466,Safety,,5,4,4
2966,466,Safety,,3,2,5
2966,466,Safety,,4,4,3
2967,467,Health,"Sleep, Comfy",4,3,4
2967,467,Health,"Sleep, Comfy",3,3,4
2967,467,Health,"Sleep, Comfy",3,4,3
2968,461,Energy,,3,5,4
2968,461,Energy,,4,5,4
2968,461,Energy,,2,4,4
2968,461,Energy,,1,5,5
2970,467,Health,"Sleep, Snore",4,2,5
2970,467,Health,"Sleep, Snore",4,4,4
2970,467,Health,"Sleep, Snore",2,2,3
2972,466,Safety,,3,3,4
2972,466,Safety,,4,3,3
2974,467,Safety,"Waste, Septic",3,5,5
2974,467,Safety,"Waste, Septic",5,2,4
2974,467,Safety,"Waste, Septic",4,4,3
2974,467,Safety,"Waste, Septic",2,5,5
2976,468,Health,"germs, dust, cleaner",3,3,2
2976,468,Health,"germs, dust, cleaner",4,4,4
2976,468,Health,"germs, dust, cleaner",3,3,3
2978,465,Energy,"Energy, thermostat",2,2,3
2978,465,Energy,"Energy, thermostat",3,4,4
2978,465,Energy,"Energy, thermostat",3,2,3
2979,465,Safety,"bathroom, shower, bath",3,4,4
2979,465,Safety,"bathroom, shower, bath",3,4,5
2979,465,Safety,"bathroom, shower, bath",3,4,4
2980,465,Energy,"energy, windows, open, close",3,5,4
2980,465,Energy,"energy, windows, open, close",4,4,5
2981,465,Safety,"drawers, self-closing",5,4,5
2981,465,Safety,"drawers, self-closing",3,3,3
2981,465,Safety,"drawers, self-closing",3,3,5
2982,465,Safety,"chair, safety",5,1,4
2982,465,Safety,"chair, safety",3,1,1
2982,465,Safety,"chair, safety",5,4,4
2982,465,Safety,"chair, safety",4,4,4
2984,465,Safety,"child, safety",3,4,4
2984,465,Safety,"child, safety",5,5,3
2984,465,Safety,"child, safety",5,2,4
2984,465,Safety,"child, safety",2,5,5
2985,465,Safety,"pet, safety, warning. ",1,5,5
2985,465,Safety,"pet, safety, warning. ",5,5,5
2985,465,Safety,"pet, safety, warning. ",4,4,3
2987,471,Energy,Solar Heat,2,5,5
2987,471,Energy,Solar Heat,3,1,1
